sample_index,t_rel_s,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
297,0.148500,3.564312845,9.172235561,103.267488853,-0.026582171,-0.041002908,-0.968552866
298,0.149000,3.596030041,9.207556656,103.177822664,-0.026478488,-0.040681521,-0.968384973
299,0.149500,3.599147547,9.201165915,103.210292545,-0.027240252,-0.041343659,-0.968253314
300,0.150000,3.557314316,9.216633089,103.246536512,-0.026447264,-0.041640791,-0.968945522
301,0.150500,3.583553984,9.233682084,103.254197314,-0.026837392,-0.042550961,-0.968260346
302,0.151000,3.605512459,9.227326468,103.243602723,-0.026507267,-0.042291075,-0.968370732
303,0.151500,3.605808624,9.199770929,103.333865927,-0.026710339,-0.042520216,-0.968638688
304,0.152000,3.545550954,9.216335325,103.383248081,-0.027365491,-0.041867323,-0.969521233
305,0.152500,3.599154538,9.238855857,103.324973540,-0.026795813,-0.042019656,-0.968984564
306,0.153000,3.648042494,9.224728650,103.276157805,-0.027392070,-0.041042482,-0.967819105
307,0.153500,3.617125525,9.197921818,103.348681732,-0.027799677,-0.041150955,-0.969152329
308,0.154000,3.576145568,9.186785372,103.234209502,-0.027545107,-0.041088941,-0.968577095
309,0.154500,3.568028347,9.217037271,103.289893990,-0.027155121,-0.040890721,-0.968412548
310,0.155000,3.577153317,9.223361708,103.244657183,-0.027459111,-0.041166722,-0.968341654
311,0.155500,3.582781510,9.196887151,103.266716506,-0.027107762,-0.040494840,-0.968183226
312,0.156000,3.584964414,9.229006429,103.234302542,-0.027412735,-0.041424418,-0.968587953
313,0.156500,3.573323114,9.233102077,103.230879269,-0.026309313,-0.041329095,-0.967789179
314,0.157000,3.550300822,9.239980653,103.322102219,-0.026282921,-0.041982758,-0.968313721
315,0.157500,3.560013700,9.246075396,103.265812902,-0.026767669,-0.042162049,-0.968248781
316,0.158000,3.552867684,9.241909346,103.277406564,-0.026984026,-0.042220605,-0.968356888
317,0.158500,3.568438101,9.202421156,103.310406415,-0.027257939,-0.041742827,-0.968185767
318,0.159000,3.549489103,9.209870649,103.268204578,-0.026502490,-0.041174572,-0.968682533
319,0.159500,3.568362704,9.183376089,103.221937293,-0.027573784,-0.041248290,-0.968364176
320,0.160000,3.596968801,9.201579003,103.287957247,-0.026521850,-0.041729618,-0.968198782
321,0.160500,3.599485793,9.218230153,103.278345065,-0.027120537,-0.041322119,-0.968423985
322,0.161000,3.607323795,9.198735524,103.269543090,-0.027438880,-0.040041783,-0.968734524
323,0.161500,3.599027363,9.169033158,103.290213551,-0.027478323,-0.040531948,-0.968499254
324,0.162000,3.580876236,9.164208317,103.301493188,-0.026808394,-0.041439606,-0.968757875
325,0.162500,3.572409486,9.204509400,103.290839950,-0.026344673,-0.041233259,-0.968770817
326,0.163000,3.534560222,9.202295316,103.267526031,-0.026747523,-0.041392477,-0.968577723
327,0.163500,3.574367730,9.186356735,103.278680459,-0.027011686,-0.041170548,-0.968542544
328,0.164000,3.573433128,9.224866753,103.213796614,-0.026554895,-0.041437989,-0.969078930
329,0.164500,3.574864350,9.206374521,103.187620957,-0.027040780,-0.041270749,-0.968167150
330,0.165000,3.565379893,9.241513914,103.223084203,-0.026258476,-0.042093637,-0.968749038
331,0.165500,3.577917872,9.236662083,103.187458851,-0.027537688,-0.041897416,-0.968184633
332,0.166000,3.559879402,9.235898484,103.278018448,-0.026843300,-0.041960213,-0.968461827
333,0.166500,3.591819349,9.232917870,103.265752333,-0.027017949,-0.041464893,-0.968097384
334,0.167000,3.624904443,9.240581462,103.309429015,-0.027296198,-0.041485900,-0.967812865
335,0.167500,3.546249617,9.200813913,103.312043422,-0.027648294,-0.042214720,-0.968667598
336,0.168000,3.552279378,9.200568867,103.242636736,-0.027281181,-0.041011666,-0.967884686
337,0.168500,3.547601809,9.232077649,103.334551057,-0.027782678,-0.041154058,-0.968385377
338,0.169000,3.585109063,9.203191738,103.369412940,-0.027606349,-0.040188094,-0.968540058
339,0.169500,3.586035486,9.201833227,103.335654472,-0.027792340,-0.041764491,-0.968847836
340,0.170000,3.575917544,9.187121408,103.300857911,-0.027364751,-0.041392411,-0.968526396
341,0.170500,3.580735739,9.226249491,103.198297407,-0.026353569,-0.040764351,-0.967914099
342,0.171000,3.567737265,9.216782662,103.332937442,-0.026976691,-0.040989752,-0.968030086
343,0.171500,3.566526814,9.211747853,103.281878295,-0.026838434,-0.041709992,-0.969372029
344,0.172000,3.599210605,9.201756561,103.233897501,-0.027238326,-0.041548098,-0.968585077
345,0.172500,3.565284181,9.220654403,103.280949958,-0.026414363,-0.041689084,-0.969144413
346,0.173000,3.575353182,9.235893296,103.280828138,-0.026835029,-0.042065247,-0.969150781
347,0.173500,3.542972416,9.246097010,103.225778423,-0.026606271,-0.041930954,-0.969327570
348,0.174000,3.552042247,9.252251795,103.280644687,-0.026734531,-0.042509545,-0.969175259
349,0.174500,3.589672201,9.208031980,103.195367363,-0.026652953,-0.041790534,-0.967477726
350,0.175000,3.574547208,9.205044380,103.301964892,-0.026878495,-0.041358413,-0.968760623
351,0.175500,3.593984642,9.208617053,103.312522686,-0.027734816,-0.042233913,-0.968765035
352,0.176000,3.576769625,9.189212109,103.324238168,-0.027530508,-0.041916306,-0.968866775
353,0.176500,3.583750012,9.217074853,103.289776240,-0.027142254,-0.041002158,-0.968409921
354,0.177000,3.604877383,9.164599404,103.301617031,-0.026967233,-0.040673499,-0.968608976
355,0.177500,3.640582702,9.191698043,103.276672580,-0.027817249,-0.040711338,-0.967922179
356,0.178000,3.590314980,9.176323747,103.346364154,-0.027074851,-0.041286911,-0.968708218
357,0.178500,3.550798554,9.192516937,103.292166273,-0.026989118,-0.041409809,-0.969125858
358,0.179000,3.575040067,9.234099974,103.211476989,-0.026843106,-0.041448725,-0.968501283
359,0.179500,3.519581471,9.209442440,103.301930956,-0.026890139,-0.040965037,-0.968654948
360,0.180000,3.567851702,9.226580767,103.257010927,-0.027086012,-0.040881713,-0.968559320
361,0.180500,3.590755137,9.214944222,103.221529468,-0.026968055,-0.041371418,-0.968249859
362,0.181000,3.574902935,9.195691921,103.233281165,-0.027121036,-0.041068032,-0.968349478
363,0.181500,3.591532879,9.243557700,103.223019564,-0.026942288,-0.041661206,-0.968606636
364,0.182000,3.576742453,9.255618079,103.334415095,-0.026869550,-0.042578089,-0.968655178
365,0.182500,3.592992333,9.227300906,103.174217057,-0.027410473,-0.041911013,-0.967728236
366,0.183000,3.587156825,9.251348987,103.276351375,-0.027606090,-0.042465237,-0.968117658
367,0.183500,3.552654624,9.240221783,103.326565810,-0.027004395,-0.042001595,-0.969346851
368,0.184000,3.551303091,9.212955718,103.324814798,-0.026840555,-0.042017040,-0.969000811
369,0.184500,3.560006444,9.199810827,103.334255392,-0.027106230,-0.042200124,-0.968644448
370,0.185000,3.579739379,9.198597973,103.321954759,-0.028176008,-0.041941264,-0.968287007
371,0.185500,3.617021048,9.179782631,103.289015197,-0.027923647,-0.040970375,-0.968273387
372,0.186000,3.619314066,9.170190379,103.334511221,-0.026556845,-0.040138461,-0.968328662
373,0.186500,3.613250141,9.199151452,103.299413838,-0.026707439,-0.041327300,-0.968168728
374,0.187000,3.569598502,9.216573694,103.258862561,-0.025541359,-0.041817294,-0.969286973
375,0.187500,3.548207223,9.202388563,103.279888295,-0.026198907,-0.041583202,-0.968917053
376,0.188000,3.596819062,9.185983148,103.256626850,-0.026817460,-0.040182578,-0.968409793
377,0.188500,3.579855032,9.153585497,103.244086670,-0.026702495,-0.040926481,-0.968332160
378,0.189000,3.589874165,9.206620412,103.200019437,-0.026849454,-0.041475696,-0.968504360
379,0.189500,3.580122701,9.211208268,103.210648546,-0.026284450,-0.041499122,-0.968386972
380,0.190000,3.558558936,9.239098999,103.244041957,-0.026459461,-0.042571560,-0.968514018
381,0.190500,3.558442515,9.221001999,103.244362479,-0.026590725,-0.042588135,-0.968627702
382,0.191000,3.605709417,9.196523852,103.209179795,-0.026907622,-0.041391701,-0.968023199
383,0.191500,3.543836439,9.225071960,103.268200508,-0.026936022,-0.041439297,-0.968691527
384,0.192000,3.568907152,9.197433493,103.355095396,-0.027294348,-0.042789485,-0.968406802
385,0.192500,3.573153327,9.174425158,103.334154157,-0.026741205,-0.040748289,-0.968364512
386,0.193000,3.591964268,9.188910125,103.310104253,-0.027336512,-0.041923216,-0.968180642
387,0.193500,3.609872597,9.188955612,103.356029827,-0.027864391,-0.042155724,-0.968482893
388,0.194000,3.605387189,9.199930294,103.269245959,-0.026891984,-0.040332795,-0.968747381
389,0.194500,3.630333296,9.195040453,103.244482935,-0.027262992,-0.040316279,-0.968178636
390,0.195000,3.580537722,9.188410698,103.245170259,-0.026631871,-0.040584896,-0.968439847
391,0.195500,3.524355996,9.214148460,103.270826366,-0.026135706,-0.040983446,-0.969265305
392,0.196000,3.597799906,9.247698835,103.265521865,-0.026366745,-0.041798391,-0.968110113
393,0.196500,3.589367851,9.203518334,103.243548504,-0.026692948,-0.040950039,-0.968102545
394,0.197000,3.574191085,9.195900230,103.245797395,-0.026942577,-0.041161541,-0.968689315
395,0.197500,3.596168100,9.208695761,103.165045519,-0.026467341,-0.040893245,-0.968055873
396,0.198000,3.550516901,9.239686803,103.315440868,-0.026470572,-0.041876442,-0.969357045
397,0.198500,3.554216382,9.240944269,103.288756205,-0.027350165,-0.042026304,-0.968338078
398,0.199000,3.576580854,9.252083910,103.220216752,-0.026887085,-0.043427032,-0.968321532
399,0.199500,3.592390309,9.226412881,103.196582992,-0.027238566,-0.041799200,-0.967705592
400,0.200000,3.573456355,9.197711145,103.152094761,-0.026741050,-0.041270500,-0.967738145
401,0.200500,3.585024638,9.201365934,103.267506128,-0.027613108,-0.041450001,-0.968554865
402,0.201000,3.592069675,9.192853927,103.299768933,-0.027308036,-0.042753224,-0.968562475
403,0.201500,3.598720579,9.200932108,103.314786774,-0.027071416,-0.041636642,-0.969209268
404,0.202000,3.614125366,9.185140611,103.324918360,-0.027173432,-0.040303273,-0.968689400
405,0.202500,3.596202263,9.179979733,103.269549587,-0.026683859,-0.040907460,-0.968998720
406,0.203000,3.578938305,9.161101863,103.246346687,-0.026472627,-0.040593936,-0.968785387
407,0.203500,3.578812588,9.201490745,103.244959113,-0.025998567,-0.041490706,-0.968588111
408,0.204000,3.550422118,9.204631908,103.303304768,-0.026721954,-0.042121317,-0.969255312
409,0.204500,3.578515762,9.201975048,103.212968171,-0.025996240,-0.041488385,-0.968964619
410,0.205000,3.626921218,9.192021337,103.164869627,-0.026383264,-0.041437929,-0.968175040
411,0.205500,3.564791588,9.200173436,103.188314376,-0.026555632,-0.040884698,-0.968276836
412,0.206000,3.572738306,9.197222728,103.299632443,-0.026393784,-0.041662515,-0.968311637
413,0.206500,3.566736113,9.222473223,103.233290648,-0.026753582,-0.041919113,-0.968498120
414,0.207000,3.614546140,9.230824821,103.197387811,-0.026830883,-0.041945590,-0.967934695
415,0.207500,3.578741720,9.236517346,103.233465958,-0.027721144,-0.042004265,-0.968491631
416,0.208000,3.574628143,9.197714937,103.313684825,-0.026932202,-0.041781264,-0.968993023
417,0.208500,3.582578226,9.167229814,103.299580070,-0.027141462,-0.042081717,-0.968429317
418,0.209000,3.597849379,9.191406205,103.184616054,-0.026947075,-0.041138088,-0.967461828
419,0.209500,3.598229312,9.184752365,103.277000561,-0.027001554,-0.041968938,-0.968327035
420,0.210000,3.601137251,9.208902872,103.369787682,-0.027551932,-0.041545705,-0.968921928
421,0.210500,3.577962388,9.195028017,103.360249978,-0.027852162,-0.041291868,-0.969276427
422,0.211000,3.583957061,9.210926701,103.348706085,-0.027192108,-0.041833889,-0.969305846
423,0.211500,3.550454771,9.201827209,103.300862943,-0.026739282,-0.041503034,-0.968544378
424,0.212000,3.556570473,9.223643767,103.282251191,-0.026222021,-0.041307365,-0.969368032
425,0.212500,3.556197400,9.185150757,103.246995749,-0.026497253,-0.040723113,-0.968915182
426,0.213000,3.605028631,9.204125176,103.268499430,-0.026680453,-0.041262715,-0.968777471
427,0.213500,3.573462947,9.193830914,103.220953418,-0.026774523,-0.040640848,-0.968003146
428,0.214000,3.582059307,9.210013498,103.210945677,-0.026831347,-0.041208110,-0.968374115
429,0.214500,3.582313786,9.229249602,103.197848009,-0.026688934,-0.041403260,-0.967931332
430,0.215000,3.574956697,9.254768448,103.255178024,-0.026513786,-0.042152666,-0.968370281
431,0.215500,3.589001771,9.225788830,103.243945172,-0.026352451,-0.041860182,-0.968364742
432,0.216000,3.568208093,9.194458297,103.301448831,-0.027318168,-0.041954835,-0.968777984
433,0.216500,3.569521966,9.195138013,103.266566665,-0.027668535,-0.041973139,-0.968460791
434,0.217000,3.560290930,9.180872103,103.301382168,-0.027422476,-0.041912348,-0.968778112
435,0.217500,3.548296338,9.180981177,103.311221654,-0.026352126,-0.040980613,-0.968289085
436,0.218000,3.605443654,9.204401170,103.223992258,-0.026856584,-0.041166886,-0.968814143
437,0.218500,3.565390244,9.205522312,103.370400148,-0.026527721,-0.040655477,-0.968914190
438,0.219000,3.589757741,9.165449848,103.279368846,-0.027152008,-0.040673874,-0.968634247
439,0.219500,3.575184056,9.204287612,103.325830763,-0.027066176,-0.041257619,-0.969081649
440,0.220000,3.566285335,9.238037405,103.301567867,-0.026466183,-0.041578119,-0.968660175
441,0.220500,3.573514722,9.221534981,103.246273170,-0.026579147,-0.040815622,-0.968683069
442,0.221000,3.588794060,9.204865747,103.243287589,-0.026503342,-0.041255272,-0.968113282
443,0.221500,3.580600779,9.189001344,103.268775216,-0.026629944,-0.040789336,-0.968771610
444,0.222000,3.591765986,9.215411516,103.289677812,-0.027147287,-0.041685908,-0.968542830
445,0.222500,3.582301842,9.229291789,103.257835067,-0.026696229,-0.041600415,-0.968923957
446,0.223000,3.593401157,9.226880175,103.264731336,-0.027417798,-0.042113691,-0.967998563
447,0.223500,3.583757536,9.222072802,103.209604158,-0.027099931,-0.041840333,-0.968161611
448,0.224000,3.590478173,9.215807332,103.253259495,-0.026780776,-0.041678972,-0.967884088
449,0.224500,3.576424915,9.235791329,103.323907806,-0.027013889,-0.042178499,-0.968766199
450,0.225000,3.583387031,9.203236306,103.347873572,-0.027066984,-0.042149011,-0.969200530
451,0.225500,3.596541438,9.182848587,103.267600253,-0.026659637,-0.041535350,-0.968672283
452,0.226000,3.583757533,9.198999238,103.288633043,-0.027271220,-0.041021936,-0.968177814
453,0.226500,3.598686414,9.206574571,103.289311591,-0.027026187,-0.040804031,-0.968282625
454,0.227000,3.583456944,9.185447784,103.336242585,-0.027375699,-0.040191329,-0.968686580
455,0.227500,3.620336199,9.166617815,103.321915883,-0.026758237,-0.041301014,-0.968257269
456,0.228000,3.579865783,9.182237631,103.358196067,-0.026322539,-0.041612368,-0.968947357
457,0.228500,3.572542459,9.210385088,103.223785034,-0.026480172,-0.040298415,-0.968572427
458,0.229000,3.579354386,9.206945701,103.268418477,-0.026141390,-0.040758539,-0.968660047
459,0.229500,3.568281131,9.210432848,103.190221725,-0.025403677,-0.040256631,-0.968609506
460,0.230000,3.559956178,9.196036677,103.244487641,-0.027310436,-0.041067526,-0.968344031
461,0.230500,3.594156492,9.209342072,103.201130489,-0.025929665,-0.041176972,-0.968729593
462,0.231000,3.580639368,9.201392308,103.235406538,-0.026538912,-0.041405015,-0.968937734
463,0.231500,3.574441804,9.224174142,103.233271326,-0.026735682,-0.041346801,-0.968362585
464,0.232000,3.554212622,9.249982077,103.289327803,-0.027285682,-0.042016415,-0.968454131
465,0.232500,3.600329110,9.223041179,103.184193033,-0.027254375,-0.042069987,-0.967490048
466,0.233000,3.576312917,9.235727757,103.265384469,-0.027008892,-0.041978142,-0.968119364
467,0.233500,3.547948505,9.216870889,103.331458527,-0.027887423,-0.041801725,-0.967826833
468,0.234000,3.582200465,9.175043560,103.255869195,-0.027085427,-0.041656545,-0.968573426
469,0.234500,3.543967903,9.207017731,103.265593591,-0.027062691,-0.041462276,-0.968113630
470,0.235000,3.576646344,9.216261959,103.267429626,-0.027332061,-0.041686283,-0.968568100
471,0.235500,3.592074942,9.184672472,103.313778221,-0.027552639,-0.040986892,-0.968842132
472,0.236000,3.648210560,9.187692926,103.243605104,-0.027839581,-0.040771281,-0.968066452
473,0.236500,3.599227552,9.208031856,103.292014331,-0.027198466,-0.041117081,-0.968982822
474,0.237000,3.566679648,9.218002347,103.278544349,-0.026788981,-0.041085022,-0.968431359
475,0.237500,3.571521918,9.176992256,103.279500148,-0.026363888,-0.041148792,-0.968776521
476,0.238000,3.575282205,9.211808092,103.212544041,-0.027185901,-0.040535380,-0.968584876
477,0.238500,3.566970729,9.218256956,103.235500896,-0.026967411,-0.040985991,-0.968813821
478,0.239000,3.575972685,9.187291060,103.200754841,-0.027540482,-0.041089822,-0.968607813
479,0.239500,3.590004702,9.225835131,103.188385489,-0.026709340,-0.041667643,-0.968407367
480,0.240000,3.559459560,9.199092454,103.256518257,-0.027110053,-0.041785722,-0.968703221
481,0.240500,3.582577960,9.231569997,103.232280777,-0.026673934,-0.042023864,-0.968265757
482,0.241000,3.614681365,9.203732785,103.194209295,-0.027022035,-0.041978458,-0.967240744
483,0.241500,3.609178358,9.245584016,103.289361740,-0.027274038,-0.042409791,-0.968559806
484,0.242000,3.599522209,9.229461212,103.196302756,-0.027031059,-0.041532121,-0.967580794
485,0.242500,3.606516713,9.208600428,103.321921295,-0.026824315,-0.042416820,-0.968414905
486,0.243000,3.552501203,9.199536105,103.311009779,-0.027292730,-0.041006702,-0.968169040
487,0.243500,3.588843001,9.204338673,103.278205970,-0.026510265,-0.041251189,-0.968428354
488,0.244000,3.609301241,9.176963994,103.300347944,-0.027950397,-0.041334164,-0.968392232
489,0.244500,3.608624216,9.175527510,103.359095981,-0.027787711,-0.041215067,-0.969030450
490,0.245000,3.583105511,9.153070443,103.209501635,-0.027599758,-0.040653775,-0.968002110
491,0.245500,3.567130426,9.202438165,103.210267129,-0.027076380,-0.041426016,-0.968269304
492,0.246000,3.592712743,9.216518872,103.189374341,-0.025518669,-0.040739899,-0.968499314
493,0.246500,3.566746466,9.209555185,103.301577706,-0.026851538,-0.041299350,-0.968647068
494,0.247000,3.574902935,9.195691921,103.233281165,-0.027121036,-0.041068032,-0.968349478
495,0.247500,3.581003674,9.219532079,103.232158576,-0.026403051,-0.041394844,-0.968132471
