sensor,axis,density_px_per_mm2,median,min,max,suspect_hardware
soft_2mm_r1,Tx,2.9323425009873554,0.0007081366493366,0.0005598533898591,0.0007637849776074,False
soft_2mm_r1,Tx,6.597770627221551,0.0005851136520504,0.0005743496585637,0.0008838835638016,False
soft_2mm_r1,Tx,18.327140631170973,0.0005138681153766,0.000473487394629,0.000537343788892,False
soft_2mm_r1,Tx,73.3085625246839,0.0005261651822365,0.0003950034442823,0.0005958381225354,False
soft_2mm_r1,Tx,293.2342500987356,0.000516781816259,0.0005050269537605,0.0005549759371206,False
soft_2mm_r1,Tx,519.6775270597474,0.000663663377054,0.0004769508668687,0.0007128132274374,False
soft_2mm_r1,Tx,1172.9370003949423,0.0006776040536351,0.000607771158684,0.0007505718967877,False
soft_2mm_r1,Tx,2088.480765087983,0.0006081426981836,0.0004849879769608,0.0006479401490651,False
soft_2mm_r1,Tx,4691.748001579769,0.0006195986643433,0.0005400523077696,0.0006306713912636,False
soft_2mm_r1,Tx,10556.43300355448,0.0005826959968544,0.0005580861470662,0.0007932956214062,False
soft_2mm_r1,Ty,0.1832714063117097,0.0022242497652769,0.0012588717509061,0.002381824189797,False
soft_2mm_r1,Ty,0.7330856252468388,0.0010637041414156,0.0008335002930834,0.0010649296455085,False
soft_2mm_r1,Ty,2.9323425009873554,0.000759903981816,0.0006018698913976,0.0007642293348908,False
soft_2mm_r1,Ty,6.597770627221551,0.0006416548858396,0.0005714099388569,0.0006832915823906,False
soft_2mm_r1,Ty,18.327140631170973,0.0006177613977342,0.0006084213964641,0.0011510256445035,False
soft_2mm_r1,Ty,73.3085625246839,0.0007757100393064,0.0007408664678223,0.0007757872808724,False
soft_2mm_r1,Ty,293.2342500987356,0.0007410811376757,0.0006309144082479,0.001195391989313,False
soft_2mm_r1,Ty,519.6775270597474,0.000646733038593,0.0006345899892039,0.0007164478302001,False
