sensor,width_px,height_px,split,seed,fx_mae,fy_mae,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds,hardness,thickness_mm
medium_3mm_r2,160,90,cycle,1,0.0341559872031211,0.0509782135486602,0.0705107674002647,0.0913715064525604,0.4189861416816711,0.9627918601036072,0.0373371243476867,0.1643174588680267,0.9259406328201294,0.0547419339418411,0.0686124786734581,64,69,none,2,713,154,133,2.0316600799560547,0.0017641835147514,0.0008011629106476,0.0001968712167581,30,30,29,0.2002504564100696,0.3167684728449041,64,64,1,2.8,medium,3
medium_3mm_r2,160,90,cycle,2,0.0236470382660627,0.0422851964831352,0.0770559832453727,0.099917247891426,0.4189861416816711,0.955506443977356,0.035995777696371,0.1643174588680267,0.934599757194519,0.050631757825613,0.070473738014698,64,69,none,2,713,154,133,2.0316600799560547,0.0010495787719264,0.0007283513550646,0.0001823310594772,30,30,25,0.1976132827587582,0.2773898236163251,64,64,1,2.8,medium,3
medium_3mm_r2,80,45,cycle,0,0.0350165069103241,0.0402237437665462,0.0741721168160438,0.0992408469319343,0.4189861416816711,0.9561067819595336,0.0442012883722782,0.1643174588680267,0.8666176795959473,0.0684995651245117,0.0598635897040367,64,69,none,2,713,154,133,2.0316600799560547,0.0010673700598999,0.0006565324729308,0.0001766375935403,30,30,28,0.2430396146894671,0.2802426784069507,64,64,1,2.9,medium,3
medium_3mm_r2,80,45,cycle,1,0.0414336174726486,0.0425076782703399,0.0792711824178695,0.1013997420668602,0.4189861416816711,0.9541763067245485,0.0393994897603988,0.1643174588680267,0.9206448793411256,0.0535997971892356,0.0847327560186386,64,69,none,2,713,154,133,2.0316600799560547,0.0009854801464825,0.0009453909588046,0.0001915132743306,30,30,30,0.2194611347407144,0.3022401549599387,64,64,1,1.9,medium,3
medium_3mm_r2,80,45,cycle,2,0.0235501863062381,0.0406017526984214,0.081019602715969,0.1039226576685905,0.4189861416816711,0.951867699623108,0.0380534641444683,0.1643174588680267,0.92063170671463,0.0546266138553619,0.0728170871734619,64,69,none,2,713,154,133,2.0316600799560547,0.001041448675096,0.0007431741105392,0.0001651537022553,30,30,24,0.2584213424698667,0.2644781013587852,64,64,1,1.9,medium,3
medium_3mm_r2,48,27,cycle,0,0.0377537235617637,0.0507372803986072,0.0819496363401413,0.1038004085421562,0.4189861416816711,0.9519808292388916,0.0468075647950172,0.1643174588680267,0.8205171227455139,0.0786563828587532,0.0777941942214965,64,69,none,2,713,154,133,2.0316600799560547,0.0010809935629367,0.0006774641224183,0.0001592371991137,30,30,30,0.2652527426603298,0.2504224034098836,64,64,1,2.8,medium,3
medium_3mm_r2,48,27,cycle,1,0.0313302502036094,0.0491236969828605,0.0808165743947029,0.1003773361444473,0.4189861416816711,0.9550957083702089,0.0445444919168949,0.1643174588680267,0.8568531274795532,0.0649575814604759,0.0797393471002578,64,69,none,2,713,154,133,2.0316600799560547,0.0011866951826959,0.0008924951544031,0.0001604889257578,30,30,30,0.2412429624988186,0.2555580015306349,64,64,1,1.8,medium,3
medium_3mm_r2,48,27,cycle,2,0.0301696341484785,0.0556310340762138,0.0972419381141662,0.1230502799153328,0.4189861416816711,0.9325190186500548,0.0502680987119674,0.1643174588680267,0.8314517736434937,0.0810669660568237,0.0943269506096839,64,69,none,2,713,154,133,2.0316600799560547,0.0014243605546653,0.0006979124736972,0.0001485664106439,30,30,29,0.2594694435847257,0.267221534406984,64,64,1,1.8,medium,3
medium_3mm_r2,32,18,cycle,0,0.0359834395349025,0.0638344585895538,0.1126000955700874,0.1444058716297149,0.4189861416816711,0.9070635437965392,0.0559655018150806,0.1643174588680267,0.815307080745697,0.0852352529764175,0.0963929295539856,64,69,none,2,713,154,133,2.0316600799560547,0.0013838335871696,0.0010348223149776,0.0001352867111563,30,30,29,0.3057688757212934,0.2678143389813311,64,64,1,3.2,medium,3
medium_3mm_r2,32,18,cycle,1,0.0426262281835079,0.0722026899456977,0.0988736972212791,0.1287163943052292,0.4189861416816711,0.926161289215088,0.068954236805439,0.1643174588680267,0.7401017546653748,0.1071274876594543,0.1058207973837852,64,69,none,2,713,154,133,2.0316600799560547,0.0014128640759736,0.0010971848387271,0.0001390925608575,30,30,20,0.3886728086110418,0.2683210434851708,64,64,1,2.1,medium,3
medium_3mm_r2,32,18,cycle,2,0.0365300290286541,0.0504027307033538,0.1009735614061355,0.1260595768690109,0.4189861416816711,0.92917799949646,0.0505268648266792,0.1643174588680267,0.8511135578155518,0.0747099071741104,0.0970579013228416,64,69,none,2,713,154,133,2.0316600799560547,0.0013755325926467,0.000685847713612,0.0001387138618156,30,30,28,0.3054817943385741,0.2646417679724755,64,64,1,2.1,medium,3
medium_3mm_r2,16,9,cycle,0,0.0345993041992187,0.0518368296325206,0.1276815384626388,0.1616551131010055,0.4189861416816711,0.8835350275039673,0.0500725023448467,0.1643174588680267,0.85964035987854,0.0800488293170929,0.1186815649271011,64,69,none,2,713,154,133,2.0316600799560547,0.0012019034475088,0.0007994385086931,0.0001421835913788,30,30,25,0.3137586608340997,0.2903369061358563,64,64,1,3.7,medium,3
medium_3mm_r2,16,9,cycle,1,0.0429593287408351,0.0576732903718948,0.1183730512857437,0.1584922820329666,0.4189861416816711,0.8880478143692017,0.0644205138087272,0.1643174588680267,0.7801476716995239,0.0994673371315002,0.1096445992588996,64,69,none,2,713,154,133,2.0316600799560547,0.0014401259832084,0.0009599410695955,0.0001398392050759,30,30,30,0.3318537502101561,0.2891782042268034,64,64,1,2.1,medium,3
medium_3mm_r2,16,9,cycle,2,0.0322647280991077,0.058356374502182,0.1159510537981987,0.1434023082256317,0.4189861416816711,0.9083508253097534,0.0523038953542709,0.1643174588680267,0.8485280871391296,0.0766056329011917,0.104100801050663,64,69,none,2,713,154,133,2.0316600799560547,0.0013752389932051,0.0008242275216616,0.0001340397284366,30,30,29,0.2985558275755124,0.2769497462681362,64,64,1,2.1,medium,3
medium_3mm_r2,8,5,cycle,0,0.0686494708061218,0.1041316464543342,0.2430138885974884,0.6937934160232544,0.4189861416816711,-1.1452438831329346,0.1191851943731308,0.1643174588680267,-3.0290637016296387,0.145089104771614,0.2779017686843872,64,69,none,2,713,154,133,2.0316600799560547,0.0021825917065143,0.0015290641458705,0.0001696649269433,30,30,27,0.3615621671101489,0.3464349028352019,64,64,1,3.7,medium,3
medium_3mm_r2,8,5,cycle,1,0.0753700584173202,0.0753150135278701,0.1522124409675598,0.1861148327589035,0.4189861416816711,0.845624566078186,0.0925049632787704,0.1643174588680267,0.5429668426513672,0.1435710191726684,0.1305585205554962,64,69,none,2,713,154,133,2.0316600799560547,0.0016486491076648,0.0020335828885436,0.0001623940770514,30,30,30,0.3424012156054482,0.3466653452291117,64,64,1,2.1,medium,3
medium_3mm_r2,8,5,cycle,2,0.0635029301047325,0.0669316574931144,0.1558131575584411,0.203785091638565,0.4189861416816711,0.8149192929267883,0.0833992809057235,0.1643174588680267,0.5695757865905762,0.1426137536764145,0.1220752596855163,64,69,none,2,713,154,133,2.0316600799560547,0.0017339917831122,0.0014509537722915,0.0001483748346799,30,30,30,0.328675664658299,0.3230460402253386,64,64,1,2.1,medium,3
soft_1mm_r1,1920,1080,cycle,0,0.0237956047058105,0.0400824286043643,0.1136501654982566,0.1513886600732803,0.5193020701408386,0.9420620203018188,0.0376414395868778,0.1857951134443283,0.9484686851501464,0.0370824337005615,0.1179479584097862,100,75,none,1,674,151,175,2.8559999465942383,0.0009335115319117,0.0005029827007092,0.0001848782412707,30,30,30,0.1216687705555726,0.2328552327408695,64,4,16,251.5,soft,1
soft_1mm_r1,1920,1080,cycle,1,0.0245385710150003,0.0428140573203563,0.1156897842884063,0.15457583963871,0.5193020701408386,0.9395967721939088,0.0373752415180206,0.1857951134443283,0.9379756450653076,0.0449693538248539,0.1233620941638946,100,75,none,1,674,151,175,2.8559999465942383,0.0009936874266713,0.0005937379901297,0.000188861740753,30,30,30,0.1374193231854311,0.2380360838593236,64,4,16,251.6,soft,1
soft_1mm_r1,1920,1080,cycle,2,0.0258614644408226,0.0370678752660751,0.1329116970300674,0.1739075034856796,0.5193020701408386,0.9235436916351318,0.0385003015398979,0.1857951134443283,0.9433093667030334,0.040228895843029,0.1340214908123016,100,75,none,1,674,151,175,2.8559999465942383,0.0007986961281858,0.0005265872459858,0.0001760906889103,30,30,30,0.1466607879460388,0.2373062048526789,64,4,16,251.7,soft,1
soft_1mm_r1,1280,720,cycle,0,0.0237168744206428,0.046861745417118,0.1379423141479492,0.1903134733438491,0.5193020701408386,0.9084379076957704,0.0420886240899562,0.1857951134443283,0.9078935384750366,0.059296179562807,0.1406974196434021,100,75,none,1,674,151,175,2.8559999465942383,0.0012366176815703,0.0005393157480284,0.0002036000514635,30,30,30,0.1471350963285485,0.2536822233768488,64,11,6,111.4,soft,1
soft_1mm_r1,1280,720,cycle,1,0.0258649233728647,0.0380571149289608,0.1300956308841705,0.1645544469356537,0.5193020701408386,0.9315464496612548,0.0357254967093467,0.1857951134443283,0.9308456778526306,0.0470405109226703,0.1218596994876861,100,75,none,1,674,151,175,2.8559999465942383,0.0008606835035607,0.0005897625233046,0.000180606264621,30,30,29,0.1353567817444617,0.2449878035791662,64,11,6,110.6,soft,1
soft_1mm_r1,1280,720,cycle,2,0.0309414099901914,0.0396729446947574,0.1274089515209198,0.1649612486362457,0.5193020701408386,0.931207537651062,0.0396805442869663,0.1857951134443283,0.9325544834136964,0.0415664426982402,0.1405212730169296,100,75,none,1,674,151,175,2.8559999465942383,0.0009734469931572,0.0005704111536033,0.0002025405847234,30,30,26,0.1922674916618302,0.2692754616011057,64,11,6,110.7,soft,1
soft_1mm_r1,854,480,cycle,0,0.0288918633013963,0.0398749932646751,0.1340495347976684,0.1708675324916839,0.5193020701408386,0.9261932969093324,0.0397404730319976,0.1857951134443283,0.929650068283081,0.0451250523328781,0.1358863264322281,100,75,none,1,674,151,175,2.8559999465942383,0.0011109107872471,0.0005384715623222,0.0001915180619107,30,30,29,0.1421163625108736,0.2598342516564375,64,24,3,52.1,soft,1
soft_1mm_r1,854,480,cycle,1,0.0265329014509916,0.0501867942512035,0.1273118108510971,0.1660715043544769,0.5193020701408386,0.930278480052948,0.0452576018869876,0.1857951134443283,0.900416910648346,0.0627151504158973,0.1485815197229385,100,75,none,1,674,151,175,2.8559999465942383,0.0014951821649447,0.0006774223875254,0.0001879698102129,30,30,24,0.1743974616690276,0.2691409540492178,64,24,3,50.8,soft,1
soft_1mm_r1,854,480,cycle,2,0.0282871220260858,0.0465840920805931,0.1543665826320648,0.1930519640445709,0.5193020701408386,0.9057838916778564,0.0505577959120273,0.1857951134443283,0.9095946550369264,0.0526977889239788,0.1484933346509933,100,75,none,1,674,151,175,2.8559999465942383,0.0010629941243678,0.0005618129507638,0.0002101270802086,30,30,26,0.1645945973849084,0.2771031398646879,64,24,3,50.8,soft,1
soft_1mm_r1,640,360,cycle,0,0.0230437740683555,0.0436141975224018,0.1189382374286651,0.1587045937776565,0.5193020701408386,0.9363269209861756,0.0370505265891552,0.1857951134443283,0.9379610419273376,0.0489039123058319,0.118281289935112,100,75,none,1,674,151,175,2.8559999465942383,0.0009889128850772,0.0005163941532373,0.0001804530766094,30,30,30,0.1428819403096547,0.241301855504118,64,44,1,29.0,soft,1
soft_1mm_r1,640,360,cycle,1,0.0261144805699586,0.0536521784961223,0.1205334290862083,0.1554027646780014,0.5193020701408386,0.9389488101005554,0.0544822476804256,0.1857951134443283,0.9045056104660034,0.0468909442424774,0.1241428852081298,100,75,none,1,674,151,175,2.8559999465942383,0.0009436327964067,0.0006036596605554,0.0002505920710973,30,30,28,0.1646454592486871,0.2951010647199011,64,44,1,28.5,soft,1
soft_1mm_r1,640,360,cycle,2,0.0251416452229022,0.0415224768221378,0.1514306962490081,0.1951359659433365,0.5193020701408386,0.9037387371063232,0.0400783754885196,0.1857951134443283,0.939356803894043,0.04218066111207,0.1573306322097778,100,75,none,1,674,151,175,2.8559999465942383,0.0009413518127985,0.0005333337467163,0.0001909404090838,30,30,30,0.137825602239954,0.2745653493514913,64,44,1,28.4,soft,1
soft_1mm_r1,426,240,cycle,0,0.0511654540896415,0.0535370968282222,0.1476753503084182,0.1846561580896377,0.5193020701408386,0.9138005971908568,0.0542504899203777,0.1857951134443283,0.8908912539482117,0.0633709728717804,0.1663590520620346,100,75,none,1,674,151,175,2.8559999465942383,0.0010323056485503,0.000761715171393,0.0001970475132111,30,30,21,0.2606107771219768,0.2863364945973781,64,64,1,14.8,soft,1
soft_1mm_r1,426,240,cycle,1,0.0439843498170375,0.0402050837874412,0.1289271861314773,0.1615591496229171,0.5193020701408386,0.9340158104896544,0.0467517077922821,0.1857951134443283,0.9238895177841188,0.0519412718713283,0.1181192174553871,100,75,none,1,674,151,175,2.8559999465942383,0.0008971542119979,0.000820213870611,0.0002215239655924,30,30,28,0.1553778061173436,0.2825000207155745,64,64,1,13.0,soft,1
soft_1mm_r1,426,240,cycle,2,0.0286774802953004,0.0411679930984973,0.1750468164682388,0.2105172723531723,0.5193020701408386,0.8879653811454773,0.0423818193376064,0.1857951134443283,0.9164745807647704,0.0603162795305252,0.1693483889102935,100,75,none,1,674,151,175,2.8559999465942383,0.0008933258941397,0.0006013083038851,0.0001938709174282,30,30,16,0.2416596653199691,0.2736211928310773,64,64,1,13.0,soft,1
soft_1mm_r1,320,180,cycle,0,0.0313538238406181,0.043403398245573,0.1810280680656433,0.2232830226421356,0.5193020701408386,0.873965859413147,0.0450156442821025,0.1857951134443283,0.9308710098266602,0.0398472696542739,0.1471322178840637,100,75,none,1,674,151,175,2.8559999465942383,0.0009536204161122,0.000634393072687,0.0002034150529652,30,30,30,0.1366211412922211,0.2789565774778657,64,64,1,8.9,soft,1
soft_1mm_r1,320,180,cycle,1,0.0241276640444993,0.0567440688610076,0.1528725624084472,0.19424369931221,0.5193020701408386,0.9046170711517334,0.0452674068510532,0.1857951134443283,0.9060869216918944,0.0639167949557304,0.1368575543165207,100,75,none,1,674,151,175,2.8559999465942383,0.0019820043817162,0.0005770042189396,0.0002058863028651,30,30,23,0.1829135488685585,0.3046360268498098,64,64,1,7.6,soft,1
soft_1mm_r1,320,180,cycle,2,0.0394274145364761,0.0515925660729408,0.1196187064051628,0.1551090329885482,0.5193020701408386,0.9391793608665466,0.044828288257122,0.1857951134443283,0.894555389881134,0.0622282028198242,0.1225193813443183,100,75,none,1,674,151,175,2.8559999465942383,0.0010193447815254,0.000757603207603,0.0002023360575549,30,30,27,0.1923707132877157,0.286320061083661,64,64,1,7.7,soft,1
soft_1mm_r1,160,90,cycle,0,0.0254795737564563,0.0436418056488037,0.164202943444252,0.1995289325714111,0.5193020701408386,0.8993558883666992,0.0399432405829429,0.1857951134443283,0.9223036766052246,0.0507047213613987,0.1546561121940612,100,75,none,1,674,151,175,2.8559999465942383,0.0009666120167821,0.000682451413013,0.0002100477722706,30,30,30,0.1758079210445506,0.2839865779245136,64,64,1,3.6,soft,1
soft_1mm_r1,160,90,cycle,1,0.0325250290334224,0.0474249869585037,0.1421010196208953,0.1826642602682113,0.5193020701408386,0.9156502485275269,0.0457144826650619,0.1857951134443283,0.9163044691085817,0.0476611219346523,0.1490554213523864,100,75,none,1,674,151,175,2.8559999465942383,0.0011403524549677,0.0006662793457508,0.000243484522798,30,30,29,0.1918596598797806,0.3046755127559434,64,64,1,2.6,soft,1
soft_1mm_r1,160,90,cycle,2,0.0251398030668497,0.0382748842239379,0.1325660645961761,0.1680403351783752,0.5193020701408386,0.9286155104637146,0.0386727415025234,0.1857951134443283,0.9376716017723083,0.0430652350187301,0.135717898607254,100,75,none,1,674,151,175,2.8559999465942383,0.0008681864128448,0.000724006909877,0.0002284776710439,30,30,27,0.1819741174092278,0.2872031635006532,64,64,1,2.6,soft,1
soft_1mm_r1,80,45,cycle,0,0.0285909660160541,0.0722888186573982,0.1409494280815124,0.2897984385490417,0.5193020701408386,0.7876907587051392,0.0517798028886318,0.1857951134443283,0.7712273597717285,0.0774921774864196,0.1128376498818397,100,75,none,1,674,151,175,2.8559999465942383,0.001173720229417,0.000819485168904,0.0002192551473854,30,30,20,0.2836514339956402,0.2421748906571344,64,64,1,2.8,soft,1
soft_1mm_r1,80,45,cycle,1,0.0363479815423488,0.0395285263657569,0.1146080419421196,0.1432925760746002,0.5193020701408386,0.9480932354927064,0.0398848205804824,0.1857951134443283,0.9035483598709106,0.0560452304780483,0.1099398657679557,100,75,none,1,674,151,175,2.8559999465942383,0.0008949332404881,0.000713198678568,0.0002280940534546,30,30,29,0.2350192579388264,0.2706162724273884,64,64,1,1.7,soft,1
soft_1mm_r1,80,45,cycle,2,0.0240926276892423,0.0389033630490303,0.1167736127972602,0.151160180568695,0.5193020701408386,0.9422367811203004,0.0357465371489524,0.1857951134443283,0.9192817211151124,0.0510319098830223,0.1272573322057724,100,75,none,1,674,151,175,2.8559999465942383,0.0008807612466625,0.0005390016594901,0.0002212414983659,30,30,29,0.2155983950334769,0.2581785909387449,64,64,1,1.8,soft,1
soft_1mm_r1,48,27,cycle,0,0.0288315247744321,0.0572672151029109,0.1368992626667022,0.2015345841646194,0.5193020701408386,0.8973223567008972,0.048988003283739,0.1857951134443283,0.9119762778282166,0.0597718395292758,0.1301258951425552,100,75,none,1,674,151,175,2.8559999465942383,0.0015690028667449,0.0010046025272458,0.0002143283782061,30,30,14,0.3622581612108723,0.307567950116088,64,64,1,2.6,soft,1
soft_1mm_r1,48,27,cycle,1,0.0334300249814987,0.0514321960508823,0.1222634464502334,0.159176617860794,0.5193020701408386,0.935947597026825,0.045116651803255,0.1857951134443283,0.9083137512207032,0.0612093731760978,0.1148407980799675,100,75,none,1,674,151,175,2.8559999465942383,0.0011512592900544,0.0008625816553831,0.0002310790587216,30,30,27,0.257946563403755,0.3116349037119884,64,64,1,1.7,soft,1
soft_1mm_r1,48,27,cycle,2,0.0310877822339534,0.0448203459382057,0.142422467470169,0.185888335108757,0.5193020701408386,0.9126463532447816,0.0407523773610591,0.1857951134443283,0.9255815148353576,0.0562279261648654,0.1447430104017257,100,75,none,1,674,151,175,2.8559999465942383,0.0010353216202929,0.0007925193058326,0.0002156780828954,30,30,27,0.259567198484517,0.2611280340232596,64,64,1,1.7,soft,1
soft_1mm_r1,32,18,cycle,0,0.0310469102114439,0.0494164153933525,0.1343831717967987,0.1867924928665161,0.5193020701408386,0.9117944836616516,0.0456938408315181,0.1857951134443283,0.9117429852485656,0.0559466630220413,0.1375727653503418,100,75,none,1,674,151,175,2.8559999465942383,0.0015496020205318,0.0007572125759907,0.0001850462140282,30,30,22,0.3290516686368767,0.2677275234500303,64,64,1,3.0,soft,1
soft_1mm_r1,32,18,cycle,1,0.0293437279760837,0.0567593425512313,0.1279975175857544,0.1729205697774887,0.5193020701408386,0.924409031867981,0.0512170903384685,0.1857951134443283,0.8663963675498962,0.0785271450877189,0.1447000056505203,100,75,none,1,674,151,175,2.8559999465942383,0.0013638235395774,0.0008032178157009,0.0002222048206022,30,30,24,0.2938671876131957,0.2606764408136835,64,64,1,2.0,soft,1
soft_1mm_r1,32,18,cycle,2,0.0376906134188175,0.0624781101942062,0.122700847685337,0.1689754724502563,0.5193020701408386,0.927818775177002,0.0520097687840461,0.1857951134443283,0.8700138330459595,0.0687032714486122,0.1245259344577789,100,75,none,1,674,151,175,2.8559999465942383,0.0020704525522887,0.0007938146591186,0.0002001153334276,30,30,22,0.3822637835313021,0.3126382385658112,64,64,1,2.0,soft,1
soft_1mm_r1,16,9,cycle,0,0.0429055653512477,0.071932703256607,0.1630803197622299,0.2446158826351165,0.5193020701408386,0.8487323522567749,0.0705223605036735,0.1857951134443283,0.7860010862350464,0.0872289761900901,0.1368472874164581,100,75,none,1,674,151,175,2.8559999465942383,0.0017350198468193,0.0009526908397674,0.0001970956946024,30,30,28,0.2866171007694052,0.3005999508282996,64,64,1,3.5,soft,1
soft_1mm_r1,16,9,cycle,1,0.0540581196546554,0.055438794195652,0.1459174454212188,0.2098256200551986,0.5193020701408386,0.8887003660202026,0.0523694120347499,0.1857951134443283,0.8885791301727295,0.0579037815332412,0.138954609632492,100,75,none,1,674,151,175,2.8559999465942383,0.0013276004465296,0.0012190665584057,0.0001859563344623,30,30,29,0.3102045837424982,0.2758183952988378,64,64,1,2.0,soft,1
soft_1mm_r1,16,9,cycle,2,0.0406076088547706,0.0801228657364845,0.1485127210617065,0.221288576722145,0.5193020701408386,0.8762073516845703,0.0671821236610412,0.1857951134443283,0.7902145385742188,0.0849445760250091,0.1274171322584152,100,75,none,1,674,151,175,2.8559999465942383,0.0019034821307286,0.0008225010242313,0.0002041343104792,30,30,30,0.2609215645832548,0.295716456230113,64,64,1,2.0,soft,1
soft_1mm_r1,8,5,cycle,0,0.0875082090497016,0.1074377745389938,0.2209727466106414,0.4439598619937897,0.5193020701408386,0.5017305612564087,0.1140889972448349,0.1857951134443283,-0.5893622636795044,0.1750223040580749,0.1592520922422409,100,75,none,1,674,151,175,2.8559999465942383,0.002848646370694,0.0025739336851984,0.0002587222552392,30,30,30,0.3608210164644598,0.4051192959412834,64,64,1,3.5,soft,1
soft_1mm_r1,8,5,cycle,1,0.0609029978513717,0.0785178542137146,0.1617510020732879,0.2140281051397323,0.5193020701408386,0.8841973543167114,0.0800358057022094,0.1857951134443283,0.7128423452377319,0.112906701862812,0.1391107738018036,100,75,none,1,674,151,175,2.8559999465942383,0.0019319227430969,0.0017392215086147,0.000235556406551,30,30,27,0.3391568865903407,0.3636656818010949,64,64,1,1.9,soft,1
soft_1mm_r1,8,5,cycle,2,0.0450306758284568,0.0742074996232986,0.1709573566913604,0.2389234006404876,0.5193020701408386,0.8556907176971436,0.0666097402572631,0.1857951134443283,0.8191885948181152,0.0966720134019851,0.1839848011732101,100,75,none,1,674,151,175,2.8559999465942383,0.001561643090099,0.0012775248615071,0.0002354569878662,30,30,26,0.3936314540376295,0.3433803533086713,64,64,1,1.9,soft,1
soft_1mm_r2,1920,1080,cycle,0,0.0282494369894266,0.0410029999911785,0.1596118062734604,0.1907143294811248,0.4497412741184234,0.8528187274932861,0.0450206845998764,0.1516389548778534,0.8892760872840881,0.061884980648756,0.1187273636460304,109,75,none,2,667,149,184,2.504650115966797,0.0010150091256946,0.0006712491158396,0.0001364758936688,30,30,28,0.1410621721437131,0.2449024579669005,64,4,16,249.0,soft,1
soft_1mm_r2,1920,1080,cycle,1,0.0341564267873764,0.0350609049201011,0.115875668823719,0.1462119072675705,0.4497412741184234,0.9134929776191713,0.0365763716399669,0.1516389548778534,0.9239612817764282,0.0457601770758628,0.0791081264615058,109,75,none,2,667,149,184,2.504650115966797,0.0008480573887936,0.0006849291385151,0.0001633587526157,30,30,24,0.1682620185247247,0.2472694255161605,64,4,16,249.0,soft,1
soft_1mm_r2,1920,1080,cycle,2,0.035546638071537,0.0460318475961685,0.1263585984706878,0.1541275531053543,0.4497412741184234,0.9038727879524232,0.050346665084362,0.1516389548778534,0.8724997043609619,0.0588109828531742,0.1102697774767875,109,75,none,2,667,149,184,2.504650115966797,0.0010972692398354,0.0008535455563105,0.000152306180098,30,30,30,0.160891450371878,0.2589842221080857,64,4,16,249.1,soft,1
soft_1mm_r2,1280,720,cycle,0,0.0535914674401283,0.0476229451596736,0.1224363297224044,0.1516833007335662,0.4497412741184234,0.9068974852561952,0.0705005973577499,0.1516389548778534,0.7742092609405518,0.0823577567934989,0.1145295202732086,109,75,none,2,667,149,184,2.504650115966797,0.0011002991814166,0.0008883902919478,0.000133986963192,30,30,25,0.1776922965335703,0.2701058483763829,64,11,6,110.3,soft,1
soft_1mm_r2,1280,720,cycle,1,0.0336059033870697,0.0470428466796875,0.1497980952262878,0.1857024729251861,0.4497412741184234,0.8604527711868286,0.0573408491909503,0.1516389548778534,0.814679741859436,0.0790795981884002,0.0945105329155922,109,75,none,2,667,149,184,2.504650115966797,0.0011416083434596,0.000759317248594,0.0001278825802728,30,30,30,0.1441443631316589,0.2483044710735346,64,11,6,109.5,soft,1
soft_1mm_r2,1280,720,cycle,2,0.0318183973431587,0.0492010675370693,0.1335968226194381,0.1640970706939697,0.4497412741184234,0.8910349011421204,0.0570664517581462,0.1516389548778534,0.8155155777931213,0.0768925920128822,0.0978194251656532,109,75,none,2,667,149,184,2.504650115966797,0.001291187130846,0.0008500214316882,0.0001396764855599,30,30,27,0.1724819537402986,0.2471661279665543,64,11,6,109.4,soft,1
soft_1mm_r2,854,480,cycle,0,0.0353152155876159,0.0427124463021755,0.1228592172265052,0.1501890420913696,0.4497412741184234,0.9087228178977966,0.0535417571663856,0.1516389548778534,0.8303356170654297,0.074438527226448,0.1026823073625564,109,75,none,2,667,149,184,2.504650115966797,0.0010677526006475,0.0007196090882644,0.0001351272221654,30,30,29,0.14365431072115,0.2408924934848043,64,24,3,51.4,soft,1
soft_1mm_r2,854,480,cycle,1,0.0284763816744089,0.0415925458073616,0.1579928398132324,0.1930960863828659,0.4497412741184234,0.8491196632385254,0.0455682948231697,0.1516389548778534,0.8735707998275757,0.0640515983104705,0.1232858821749687,109,75,none,2,667,149,184,2.504650115966797,0.0012249298160895,0.0007178172236308,0.0001443386281607,30,30,29,0.1835464623378313,0.2537674447834092,64,24,3,50.3,soft,1
soft_1mm_r2,854,480,cycle,2,0.0332533456385135,0.0384758934378623,0.1094095110893249,0.1356106847524643,0.4497412741184234,0.925582766532898,0.0450227297842502,0.1516389548778534,0.8761353492736816,0.0653651803731918,0.100001573562622,109,75,none,2,667,149,184,2.504650115966797,0.0009989745449274,0.0007970049045979,0.0001428124814992,30,30,26,0.2120535352240795,0.2291567845632565,64,24,3,50.2,soft,1
soft_1mm_r2,640,360,cycle,0,0.0344085283577442,0.0453621782362461,0.1036568731069564,0.1259472072124481,0.4497412741184234,0.935810685157776,0.0519822873175144,0.1516389548778534,0.8551182150840759,0.0704813078045845,0.1096062436699867,109,75,none,2,667,149,184,2.504650115966797,0.0010132991010323,0.0008901032269932,0.0001311053638346,30,30,26,0.1781637193202257,0.2476267718628749,64,44,1,28.7,soft,1
soft_1mm_r2,640,360,cycle,1,0.026868550106883,0.0423730947077274,0.1407444179058075,0.1721628457307815,0.4497412741184234,0.8800598382949829,0.0455369129776954,0.1516389548778534,0.8749200105667114,0.065218985080719,0.1005134806036949,109,75,none,2,667,149,184,2.504650115966797,0.0010813912376761,0.0007808717782609,0.0001487343106418,30,30,24,0.2010589450195632,0.2514141582002576,64,44,1,28.2,soft,1
soft_1mm_r2,640,360,cycle,2,0.0551264248788356,0.0469787009060382,0.1612222045660019,0.2003177851438522,0.4497412741184234,0.837622880935669,0.0539057366549968,0.1516389548778534,0.8148176670074463,0.0734553784132003,0.1283149272203445,109,75,none,2,667,149,184,2.504650115966797,0.0010517768096178,0.0008686888031661,0.0001370328536722,30,30,26,0.1839832226554493,0.2869550077707175,64,44,1,28.2,soft,1
soft_1mm_r2,426,240,cycle,0,0.0298927221447229,0.0433026552200317,0.1394120454788208,0.1689393073320388,0.4497412741184234,0.8845092058181763,0.0452282130718231,0.1516389548778534,0.8938591480255127,0.0563908144831657,0.1100164577364921,109,75,none,2,667,149,184,2.504650115966797,0.0010872107231989,0.001118064043112,0.0001435340236639,30,30,27,0.1362227535676741,0.2532848895796193,64,64,1,14.9,soft,1
