sensor,axis,width_px,median,min,max,suspect_hardware
soft_2mm_r1,Fz,8,0.2210274934768676,0.1884926408529281,0.2712196409702301,False
soft_2mm_r1,Fz,16,0.1733080446720123,0.149521917104721,0.1890940368175506,False
soft_2mm_r1,Fz,32,0.1413386315107345,0.1369379758834839,0.1935396045446396,False
soft_2mm_r1,Fz,48,0.1242444589734077,0.1085394248366355,0.1317992359399795,False
soft_2mm_r1,Fz,80,0.1044399440288543,0.1022701412439346,0.134553000330925,False
soft_2mm_r1,Fz,160,0.1255119293928146,0.1110213622450828,0.1304821819067001,False
soft_2mm_r1,Fz,320,0.1345522701740265,0.1330855637788772,0.145297035574913,False
soft_2mm_r1,Fz,426,0.1206646189093589,0.1044949516654014,0.1426611542701721,False
soft_2mm_r1,Fz,640,0.1255024969577789,0.1230545490980148,0.1265964806079864,False
soft_2mm_r1,Fz,854,0.137761503458023,0.1287726163864135,0.1524749398231506,False
soft_2mm_r1,Fz,1280,0.1409343630075454,0.1275630742311477,0.1654790937900543,False
soft_2mm_r1,Fz,1920,0.1406678706407547,0.1259553283452987,0.2316523343324661,False
soft_2mm_r2,Fx,8,0.0546947941184043,0.0365061946213245,0.0692962408065795,False
soft_2mm_r2,Fx,16,0.0292464271187782,0.0228769071400165,0.0298835523426532,False
soft_2mm_r2,Fx,32,0.0246006958186626,0.022665362805128,0.0290521997958421,False
soft_2mm_r2,Fx,48,0.0215621907263994,0.0210402645170688,0.0236755907535552,False
soft_2mm_r2,Fx,80,0.0246539749205112,0.020798398181796,0.0278899613767862,False
soft_2mm_r2,Fx,160,0.02653687633574,0.0225566495209932,0.0380274318158626,False
soft_2mm_r2,Fx,320,0.0259501002728939,0.0242038909345865,0.0261680036783218,False
soft_2mm_r2,Fx,426,0.0323639698326587,0.0206070039421319,0.0628424733877182,False
soft_2mm_r2,Fx,640,0.0241869278252124,0.0225040335208177,0.0407145135104656,False
soft_2mm_r2,Fx,854,0.0263461414724588,0.0253466255962848,0.0362614020705223,False
soft_2mm_r2,Fx,1280,0.0246586464345455,0.0170509647578001,0.0278560984879732,False
soft_2mm_r2,Fx,1920,0.024631455540657,0.0194652006030082,0.0255827885121107,False
soft_2mm_r2,Fy,8,0.0695726945996284,0.0555833727121353,0.1036367490887641,False
soft_2mm_r2,Fy,16,0.0385769344866275,0.0363479740917682,0.0413164235651493,False
soft_2mm_r2,Fy,32,0.0355071723461151,0.034668143838644,0.0369013994932174,False
soft_2mm_r2,Fy,48,0.034254852682352,0.031710360199213,0.0360275581479072,False
soft_2mm_r2,Fy,80,0.0328612029552459,0.0306863002479076,0.0342340096831321,False
soft_2mm_r2,Fy,160,0.0291766580194234,0.0267873853445053,0.0378463417291641,False
soft_2mm_r2,Fy,320,0.0288874562829732,0.0284030251204967,0.0493563301861286,False
soft_2mm_r2,Fy,426,0.033557154238224,0.0322265289723873,0.0369914285838604,False
soft_2mm_r2,Fy,640,0.0314740538597106,0.0294290781021118,0.0360630825161933,False
