sample_index,t_rel_s,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
308,0.154000,-61.214649948,39.351188712,106.082686557,0.369827754,0.617590533,-0.202773106
309,0.154500,-61.203964816,39.345359788,106.127914257,0.369072742,0.617712432,-0.202835012
310,0.155000,-61.230998104,39.338989855,106.127225502,0.369904611,0.618220941,-0.202603655
311,0.155500,-61.237553380,39.362825252,106.118168018,0.369709797,0.618080238,-0.203082567
312,0.156000,-61.208747240,39.337190083,106.128436826,0.370267437,0.617443177,-0.203081847
313,0.156500,-61.268555891,39.355526982,106.185719347,0.369629955,0.617673502,-0.203275475
314,0.157000,-61.217620541,39.344944165,106.091145707,0.370682829,0.616884488,-0.202328903
315,0.157500,-61.258477749,39.362523420,106.149306212,0.371312359,0.616060259,-0.203015700
316,0.158000,-61.208545187,39.324724447,106.069262772,0.370185017,0.616377583,-0.202587401
317,0.158500,-61.220652422,39.320772273,105.999822305,0.371230909,0.616464457,-0.202079800
318,0.159000,-61.229554352,39.354886621,106.059952749,0.369664904,0.616965471,-0.202817730
319,0.159500,-61.237770112,39.359121428,106.104072738,0.369867992,0.616928704,-0.202667504
320,0.160000,-61.237862078,39.329224114,106.161366900,0.369647622,0.617323369,-0.202946825
321,0.160500,-61.230110266,39.348313946,106.047806807,0.369798877,0.616441826,-0.202729104
322,0.161000,-61.215843640,39.359568189,106.116676606,0.370244902,0.617615524,-0.202860562
323,0.161500,-61.202622408,39.353806874,105.980407757,0.370760981,0.617196460,-0.202531821
324,0.162000,-61.229356997,39.365654178,106.071352156,0.369742461,0.616559195,-0.202936446
325,0.162500,-61.197667785,39.334399663,106.071612114,0.369360917,0.617239776,-0.202898733
326,0.163000,-61.214033818,39.330120894,106.128036085,0.369493407,0.618088595,-0.202828644
327,0.163500,-61.190763908,39.337784031,106.137980292,0.369748780,0.617203384,-0.202723235
328,0.164000,-61.247800536,39.333199937,106.149854778,0.370208401,0.617507584,-0.202843464
329,0.164500,-61.253229868,39.371298402,106.153775750,0.369754490,0.618205648,-0.203516319
330,0.165000,-61.232479783,39.334079247,106.182930776,0.370406250,0.617091794,-0.202820856
331,0.165500,-61.214676856,39.353254499,106.160162776,0.370021184,0.616870898,-0.202725070
332,0.166000,-61.217184816,39.342457650,106.104183769,0.370482074,0.617401446,-0.202647266
333,0.166500,-61.209690333,39.314080241,106.013319978,0.370288618,0.616893910,-0.202507477
334,0.167000,-61.261157377,39.370630243,106.085422020,0.369748139,0.617628372,-0.203367500
335,0.167500,-61.207503920,39.378428327,105.992064002,0.370215400,0.616830692,-0.202648795
336,0.168000,-61.238509264,39.342898915,106.069213962,0.369933258,0.616602813,-0.202476851
337,0.168500,-61.199442790,39.362202167,106.106484445,0.370096638,0.616979311,-0.203229032
338,0.169000,-61.200875249,39.342265542,106.093013507,0.370314185,0.617386718,-0.202650593
339,0.169500,-61.177381085,39.335556888,106.115909798,0.370282395,0.617633264,-0.202728140
340,0.170000,-61.231526722,39.348848005,106.162454568,0.370151778,0.617929679,-0.203045517
341,0.170500,-61.253165891,39.334620101,106.186407738,0.369489634,0.618170176,-0.203367178
342,0.171000,-61.197315423,39.352581620,106.128351210,0.369489482,0.617052792,-0.203086094
343,0.171500,-61.244449348,39.359861879,106.175507869,0.369499591,0.617609600,-0.203508410
344,0.172000,-61.210067031,39.344388263,106.115216965,0.370680732,0.617877047,-0.202505777
345,0.172500,-61.234448770,39.323579776,106.080980874,0.370693306,0.617714969,-0.202433934
346,0.173000,-61.208503101,39.346270656,106.126080985,0.370336516,0.617446661,-0.202506320
347,0.173500,-61.217183492,39.346758875,106.159033134,0.370693204,0.616264765,-0.202632611
348,0.174000,-61.253404261,39.347874174,106.184769083,0.369767946,0.617246942,-0.203167531
349,0.174500,-61.224648368,39.341538415,106.026241248,0.370292668,0.616924082,-0.202850190
350,0.175000,-61.269594701,39.334631196,106.049439364,0.369666538,0.616710391,-0.203080276
351,0.175500,-61.255027470,39.359436888,106.070699613,0.370217040,0.617053482,-0.202702969
352,0.176000,-61.212077717,39.330839194,106.081300077,0.371122913,0.616943892,-0.202682389
353,0.176500,-61.207317867,39.370162181,106.163235995,0.370143829,0.618090876,-0.203148079
354,0.177000,-61.183876135,39.354825354,106.061027005,0.370058497,0.616648581,-0.203157760
355,0.177500,-61.191694074,39.371253909,106.093281479,0.370170543,0.617971272,-0.202515308
356,0.178000,-61.222029075,39.352095280,106.106650861,0.369645107,0.618375076,-0.202961224
357,0.178500,-61.217147166,39.369044002,106.140816948,0.370668601,0.617435195,-0.203310499
358,0.179000,-61.215698989,39.356827062,106.172758124,0.370222577,0.618033451,-0.202796464
359,0.179500,-61.221274481,39.373736737,106.185045574,0.369799821,0.617355763,-0.203153911
360,0.180000,-61.229808172,39.339648187,106.093807051,0.369551947,0.618205838,-0.202632252
361,0.180500,-61.222783843,39.333898694,106.068524614,0.369881642,0.616481486,-0.202358171
362,0.181000,-61.215655703,39.345984833,106.068815980,0.370153632,0.616758454,-0.202349427
363,0.181500,-61.241921605,39.358072852,106.080359146,0.370937935,0.617175808,-0.202342102
364,0.182000,-61.238953845,39.336086258,106.081498628,0.369880560,0.618060710,-0.202421455
365,0.182500,-61.253880562,39.352744397,106.050464811,0.369808371,0.616618731,-0.203309756
366,0.183000,-61.253865771,39.357859781,106.059908017,0.369846676,0.617455425,-0.202698186
367,0.183500,-61.239115986,39.365244084,106.162153362,0.370265142,0.617373943,-0.203067369
368,0.184000,-61.223148424,39.357025545,106.083502175,0.370042020,0.617347564,-0.203016078
369,0.184500,-61.246041501,39.378817611,106.108241808,0.369997396,0.617638635,-0.203458283
370,0.185000,-61.261163972,39.351436909,106.095592251,0.369610322,0.617817117,-0.203118703
371,0.185500,-61.221541470,39.366258760,106.081182547,0.369753809,0.617336828,-0.202438431
372,0.186000,-61.236071050,39.368039420,106.096555476,0.369389833,0.617027485,-0.203478971
373,0.186500,-61.230439103,39.332527058,106.118043212,0.369676699,0.617689479,-0.203204488
374,0.187000,-61.233671029,39.352193254,106.082470966,0.370719073,0.617425181,-0.202790711
375,0.187500,-61.230388161,39.363372439,106.149538697,0.370081650,0.616783701,-0.202860441
376,0.188000,-61.200259108,39.344271287,106.059334141,0.370151127,0.617066382,-0.202689927
377,0.188500,-61.231476852,39.334125548,106.127371089,0.370049361,0.617284334,-0.202863481
378,0.189000,-61.254445770,39.358510471,106.194668558,0.370205091,0.616851686,-0.202942578
379,0.189500,-61.246997396,39.335817712,106.138316647,0.370049568,0.616979607,-0.202868771
380,0.190000,-61.249057267,39.364062327,106.081210977,0.370794911,0.616918618,-0.202582954
381,0.190500,-61.254541875,39.342227916,106.048654196,0.369913869,0.616925094,-0.202839296
382,0.191000,-61.221397494,39.359519969,106.116507432,0.369702029,0.616709537,-0.203002593
383,0.191500,-61.253499294,39.377159457,106.105333685,0.369984092,0.617059919,-0.202902238
384,0.192000,-61.239211704,39.367458140,106.140990227,0.370280544,0.616960099,-0.203446540
385,0.192500,-61.200738119,39.357600030,106.150238223,0.370420826,0.617824422,-0.202818601
386,0.193000,-61.245068312,39.352698556,106.139756972,0.369631638,0.617290396,-0.203088021
387,0.193500,-61.197258968,39.333978934,106.162126396,0.369353592,0.617037098,-0.203169059
388,0.194000,-61.205937176,39.362394735,106.151387181,0.369730906,0.617858243,-0.203046596
389,0.194500,-61.230223871,39.335374527,106.117557593,0.369698623,0.617064791,-0.203223842
390,0.195000,-61.232245164,39.352936545,106.106112134,0.370363710,0.617206520,-0.203120353
391,0.195500,-61.202298026,39.328486779,106.048044108,0.370575609,0.616550273,-0.202833158
392,0.196000,-61.223521100,39.360102708,106.094069068,0.370244701,0.616626167,-0.203029478
393,0.196500,-61.216057548,39.361021944,106.172011590,0.370434107,0.617103531,-0.202826554
394,0.197000,-61.264850194,39.331364918,106.196168126,0.370537051,0.617845849,-0.203146593
395,0.197500,-61.239097172,39.343128609,106.080266474,0.370114015,0.616506103,-0.202470898
396,0.198000,-61.262224043,39.342922067,106.175649014,0.369902356,0.617413452,-0.203637577
397,0.198500,-61.239261709,39.322417372,106.039492879,0.369780099,0.617216448,-0.203293479
398,0.199000,-61.231226118,39.362399454,106.114845018,0.370256256,0.617099073,-0.202536752
399,0.199500,-61.214928230,39.347750595,106.059567220,0.369803903,0.618419660,-0.202421990
400,0.200000,-61.191768153,39.356510069,106.059661719,0.370065828,0.617329128,-0.202679062
401,0.200500,-61.213238200,39.350814284,106.117641152,0.369463541,0.617580395,-0.203086058
402,0.201000,-61.176374393,39.326565381,106.059778512,0.369861023,0.617815914,-0.202654712
403,0.201500,-61.190366761,39.345980114,106.105358143,0.369628282,0.617517624,-0.202859270
404,0.202000,-61.206987278,39.345538809,106.095850889,0.369789649,0.617743196,-0.203215761
405,0.202500,-61.247382688,39.338633510,106.174777867,0.370063280,0.618242954,-0.203261190
406,0.203000,-61.222225106,39.345628947,106.150100819,0.369778679,0.617644671,-0.202827852
407,0.203500,-61.200153046,39.329139195,106.148784343,0.370037769,0.618099989,-0.202459704
408,0.204000,-61.252362067,39.364309104,106.116597346,0.369531545,0.617869019,-0.202748020
409,0.204500,-61.246771134,39.352818372,106.147845833,0.370174281,0.617201503,-0.202392607
410,0.205000,-61.246621887,39.360971690,106.118151123,0.370049187,0.617522148,-0.203220222
411,0.205500,-61.230931283,39.353616259,106.071229964,0.370013344,0.617188215,-0.202803160
412,0.206000,-61.232898945,39.347418012,106.024129427,0.370511530,0.616674709,-0.202401582
413,0.206500,-61.209231898,39.340203669,106.080480380,0.370475115,0.616922136,-0.202448412
414,0.207000,-61.214547636,39.368167991,106.093679462,0.369950169,0.617815631,-0.202642733
415,0.207500,-61.255757205,39.367565288,106.095100870,0.370451133,0.617178386,-0.203142168
416,0.208000,-61.272639348,39.387502792,106.131559695,0.368778894,0.617926326,-0.203548464
417,0.208500,-61.284393295,39.364463626,106.127885358,0.369686568,0.617995185,-0.202747320
418,0.209000,-61.220990002,39.354798015,106.152172349,0.369483575,0.617643540,-0.203287575
419,0.209500,-61.223866877,39.338040523,106.106188637,0.370082663,0.617442802,-0.203107117
420,0.210000,-61.254539988,39.361580881,106.188086322,0.370040373,0.618214063,-0.203717459
421,0.210500,-61.208300222,39.330663709,106.060731197,0.370044522,0.617112071,-0.203035845
422,0.211000,-61.275174217,39.378771730,106.153056908,0.369433214,0.617737239,-0.203422624
423,0.211500,-61.210167335,39.358781437,106.100801162,0.370970191,0.616742089,-0.201977031
424,0.212000,-61.231753809,39.334988655,106.159101117,0.370236640,0.616976780,-0.202497710
425,0.212500,-61.263609320,39.362868630,106.194245160,0.370589337,0.616924969,-0.202831143
426,0.213000,-61.217803780,39.335294327,106.068432872,0.370614121,0.617082241,-0.202226877
427,0.213500,-61.272661265,39.371867319,106.048464979,0.370833253,0.616466752,-0.202867887
428,0.214000,-61.256223986,39.362658786,106.035259399,0.370603177,0.616438933,-0.202409370
429,0.214500,-61.232004786,39.371054925,106.104327892,0.370497272,0.617219893,-0.202660880
430,0.215000,-61.240454329,39.376364687,106.140061894,0.370704615,0.616981007,-0.203218924
431,0.215500,-61.194171540,39.352798337,105.999523120,0.370764769,0.616298664,-0.201959121
432,0.216000,-61.216487065,39.364205182,106.023952070,0.370466055,0.616885079,-0.202274535
433,0.216500,-61.221817603,39.363980557,106.106736841,0.369731514,0.617760277,-0.203096631
434,0.217000,-61.213927735,39.361135928,106.059428496,0.369722628,0.617485407,-0.202566014
435,0.217500,-61.235009665,39.357781924,106.150376973,0.369137640,0.617112867,-0.202961645
436,0.218000,-61.198865238,39.351816947,106.106173762,0.369842548,0.617274656,-0.203102242
437,0.218500,-61.177641227,39.306005631,105.990146940,0.370077962,0.616549333,-0.202408814
438,0.219000,-61.192696180,39.368066298,106.142665432,0.370317857,0.618509737,-0.203496654
439,0.219500,-61.224648368,39.341538415,106.026241248,0.370292668,0.616924082,-0.202850190
440,0.220000,-61.232081689,39.351153507,106.001277869,0.370361547,0.615938209,-0.202443579
441,0.220500,-61.185311418,39.329731150,105.978125804,0.370245033,0.616416447,-0.202198266
442,0.221000,-61.224607782,39.362228269,106.068478562,0.370624286,0.616216939,-0.202373399
443,0.221500,-61.208701130,39.331505434,106.093924945,0.370229503,0.616807720,-0.203015864
444,0.222000,-61.208660931,39.333698677,106.011311032,0.370254497,0.616587828,-0.202056620
445,0.222500,-61.230590338,39.339148414,105.993103029,0.369732497,0.616641900,-0.203003586
446,0.223000,-61.222946371,39.344559909,106.024328121,0.369959600,0.616281971,-0.202521633
447,0.223500,-61.208541679,39.356953253,106.080420774,0.370416773,0.617243944,-0.202323992
448,0.224000,-61.208700446,39.358576661,106.035652683,0.370430248,0.617034540,-0.202371400
449,0.224500,-61.236148216,39.366331052,106.084263948,0.369379057,0.617440448,-0.203130518
450,0.225000,-61.199249592,39.340437359,106.072633119,0.369760766,0.617888573,-0.202997553
451,0.225500,-61.228966444,39.354656927,106.048900237,0.369484147,0.617062181,-0.202823684
452,0.226000,-61.220415273,39.339255216,106.082431403,0.369198474,0.617299344,-0.202779730
453,0.226500,-61.199438091,39.338968974,106.035910984,0.369936661,0.616319994,-0.202615871
454,0.227000,-61.212027568,39.348710106,106.141767938,0.369086254,0.617986421,-0.203396347
455,0.227500,-61.201935707,39.315254089,106.048219044,0.370299595,0.617470305,-0.202687014
456,0.228000,-61.185445724,39.319554241,105.990331353,0.370169402,0.616618283,-0.202411312
457,0.228500,-61.214417775,39.360311480,106.140317774,0.369889538,0.617396863,-0.203190204
458,0.229000,-61.226343669,39.323582616,106.033186911,0.370706344,0.616815412,-0.201922670
459,0.229500,-61.223822529,39.349692570,106.147854352,0.370349797,0.616725770,-0.202514272
460,0.230000,-61.224854070,39.351987783,106.022160772,0.370553652,0.616619131,-0.201939610
461,0.230500,-61.214723343,39.363516100,105.990794535,0.369923784,0.617175210,-0.202292396
462,0.231000,-61.238326413,39.334052142,105.967075570,0.369695342,0.616892312,-0.202096425
463,0.231500,-61.236986173,39.365358067,106.049570269,0.369553663,0.617755819,-0.202806829
464,0.232000,-61.220260520,39.387936229,106.139500692,0.369545721,0.618394886,-0.202701019
465,0.232500,-61.223816311,39.373462856,105.933804000,0.370352279,0.616205879,-0.202264413
466,0.233000,-61.205528736,39.366550958,106.038021341,0.369588247,0.617324421,-0.202818266
467,0.233500,-61.207736777,39.342234332,105.992705046,0.369952871,0.616797541,-0.202876161
468,0.234000,-61.219806655,39.359336575,106.049895233,0.369164383,0.616998786,-0.203051172
469,0.234500,-61.217947215,39.356433437,106.037900833,0.368606710,0.617702760,-0.202689862
470,0.235000,-61.206962132,39.360809720,106.094552266,0.369901288,0.618381256,-0.202736934
471,0.235500,-61.197595704,39.340844614,106.029625876,0.369225047,0.617973383,-0.203377894
472,0.236000,-61.253678782,39.335398249,106.161078148,0.369679612,0.618066181,-0.202700362
473,0.236500,-61.238866324,39.347950152,106.083048327,0.369964670,0.617449114,-0.202902651
474,0.237000,-61.206432179,39.378326357,106.035143669,0.370036540,0.616717439,-0.202264213
475,0.237500,-61.209795334,39.351706609,106.069477636,0.370738055,0.616418269,-0.202591892
476,0.238000,-61.231913503,39.373881012,106.105305993,0.370516898,0.616598408,-0.203026023
477,0.238500,-61.217891976,39.319432768,106.046126540,0.370500556,0.616648620,-0.202373941
478,0.239000,-61.232406755,39.349402374,105.991913780,0.370346175,0.616357576,-0.202786706
479,0.239500,-61.245860159,39.346040921,106.070551412,0.369768310,0.616970310,-0.202698350
480,0.240000,-61.223604860,39.339201007,106.091947770,0.370096108,0.617227875,-0.202432227
481,0.240500,-61.179384491,39.368272380,106.013550417,0.371063137,0.616738183,-0.202509085
482,0.241000,-61.236476106,39.359422341,106.005469596,0.369332674,0.617220274,-0.203092590
483,0.241500,-61.217241271,39.361060336,106.070408584,0.370617964,0.617417140,-0.202564301
484,0.242000,-61.184993874,39.349557897,105.988633090,0.370389372,0.616016858,-0.202087246
485,0.242500,-61.193077337,39.332597161,106.023970429,0.370256217,0.616688115,-0.202383093
486,0.243000,-61.206046072,39.349295686,106.071535611,0.369641964,0.617003494,-0.202911968
487,0.243500,-61.197862316,39.328789684,106.129642970,0.369314370,0.618285592,-0.203161071
488,0.244000,-61.237775881,39.336786784,106.108067234,0.369520601,0.617848453,-0.203442677
489,0.244500,-61.228556803,39.351094888,106.133238784,0.369267248,0.617590507,-0.204117981
